[['47.8443668, -119.3353696'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.5172655, -119.3331422'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.5263607, -119.3347748'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.5393841, -119.338456'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.54390799999999, -119.3349126'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.5459307, -119.334921'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.5647742, -119.3313145'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.5675561, -119.334467'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.5766359, -119.3455449'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.5897878, -119.3358874'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.593433, -119.3381611'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.6078286, -119.3363344'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.6146727, -119.3315233'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.626923, -119.3369659'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.6320563, -119.3321484'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.6470754, -119.335478'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.6519236, -119.3315135'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.6600221, -119.3347929'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.6620375, -119.3425596'], ['non-scenic', 0.00013421157], ['non-scenic', 7.8802412e-05], ['non-scenic', 2.5551624e-05]]
[['48.6700408, -119.3538511'], ['fields', 5.4438347e-05], ['non-scenic', 6.3637235e-06], ['non-scenic', 6.2643289e-06]]
[['48.6931356, -119.3228305'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.69974939999999, -119.3375127'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.70384900000001, -119.331287'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.7149817, -119.3360152'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.7249597, -119.3365549'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.7258644, -119.3339764'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.7445064, -119.3430465'], ['nature and woods', 4.2485583e-05], ['non-scenic', 1.2167809e-05], ['non-scenic', 2.9715006e-06]]
[['48.7518097, -119.3377216'], ['non-scenic', 5.8994319e-06], ['nature and woods', 2.6017669e-06], ['non-scenic', 1.6843384e-06]]
[['48.7605462, -119.3349289'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.7684031, -119.3371735'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.778779, -119.336292'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.7841443, -119.3289588'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8002083, -119.3442787'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8045542, -119.3378035'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8149553, -119.3355342'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.822848, -119.3351634'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8324394, -119.3350423'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8402657, -119.3337655'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8500035, -119.3355404'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8544055, -119.326315'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8738904, -119.3330117'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8760249, -119.336005'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8867297, -119.3380902'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8911542, -119.3345805'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8964963, -119.320851'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.9168478, -119.3176245'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.9282251, -119.3351596'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.9318184, -119.3353368'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.9401846, -119.3353908'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.9481158, -119.3339609'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.2084479, -119.3118888'], ['sightseeing', 0.0012847536], ['non-scenic', 0.00043461649], ['water', 6.8624264e-05]]
[['46.2251337, -119.333421'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.2338377, -119.3194561'], ['sightseeing', 0.00063855416], ['fields', 4.7587277e-05], ['nature and woods', 1.571067e-05]]
[['46.2423496, -119.3187275'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.2490306, -119.3216392'], ['non-scenic', 0.00020420464], ['non-scenic', 9.326345e-05], ['non-scenic', 2.6421485e-05]]
[['46.2576239, -119.3218662'], ['nature and woods', 3.671872e-05], ['non-scenic', 3.3246273e-05], ['non-scenic', 2.7272452e-05]]
[['46.2642562, -119.3258051'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.2764417, -119.3195843'], ['non-scenic', 0.00053823466], ['nature and woods', 9.5950585e-05], ['fields', 3.7629121e-05]]
[['46.2853133, -119.3187936'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.29396999999999, -119.321798'], ['non-scenic', 6.5622233e-05], ['non-scenic', 2.691762e-05], ['nature and woods', 8.1542521e-06]]
[['46.3030729, -119.3211127'], ['non-scenic', 0.0027430332], ['non-scenic', 0.0001228762], ['nature and woods', 5.605703e-05]]
[['46.3153344, -119.3217292'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3204116, -119.3209473'], ['non-scenic', 0.0038263092], ['non-scenic', 0.0014518979], ['non-scenic', 0.00036959376]]
[['46.330193, -119.3198463'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3385074, -119.315249'], ['non-scenic', 5.8289053e-05], ['non-scenic', 1.0250933e-05], ['non-scenic', 9.1105539e-06]]
[['46.3512203, -119.3211974'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3532283, -119.3256816'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3612064, -119.3305266'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.4113862, -119.2946699'], ['fields', 6.6581056e-06], ['non-scenic', 4.6329474e-06], ['non-scenic', 7.2401389e-07]]
[['46.415938, -119.3011153'], ['fields', 8.2502493e-06], ['non-scenic', 2.0010571e-06], ['non-scenic', 1.6788792e-06]]
[['46.4205017, -119.3075724'], ['fields', 6.7553347e-06], ['non-scenic', 1.5503985e-06], ['non-scenic', 7.9515195e-07]]
[['46.4251396, -119.3140908'], ['fields', 5.9045533e-06], ['non-scenic', 1.3348869e-06], ['non-scenic', 1.831709e-07]]
[['46.4297884, -119.3206203'], ['fields', 2.1121428e-05], ['non-scenic', 2.7629485e-06], ['non-scenic', 6.7250863e-07]]
[['46.4344543, -119.3270481'], ['non-scenic', 3.3118416e-05], ['non-scenic', 2.0608406e-05], ['non-scenic', 4.7695476e-06]]
[['46.4478441, -119.3232689'], ['fields', 1.9092189e-05], ['fields', 1.8211262e-05], ['non-scenic', 2.1210628e-06]]
[['46.4557812, -119.3179446'], ['non-scenic', 2.8438624e-05], ['non-scenic', 1.5674284e-05], ['non-scenic', 5.4855659e-06]]
[['46.4650151, -119.3176086'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.4697787, -119.3174505'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.4787861, -119.328726'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5271833, -119.3568345'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5457318, -119.3261797'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5478169, -119.330156'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5693498, -119.3197183'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5698985, -119.3228506'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.587637, -119.3190638'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5969357, -119.3117624'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6130337, -119.3146549'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6201639, -119.3142547'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6270694, -119.3159156'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.635003, -119.3164526'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6492911, -119.3141915'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6669931, -119.3031518'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6785539, -119.3215916'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.68108400000001, -119.3246265'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6900838, -119.3245949'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.7001368, -119.3216844'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.707909, -119.3244967'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.7147204, -119.3247863'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.73792520000001, -119.3216985'], ['nature and woods', 1.6700813e-05], ['non-scenic', 9.9508475e-07], ['non-scenic', 9.8372539e-07]]
[['46.7426749, -119.323104'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.74609150000001, -119.3305513'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.7714524, -119.3136201'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.773871, -119.3189624'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.7777535, -119.3238824'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.7893874, -119.321543'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.7976642, -119.3218789'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.80997300000001, -119.3219265'], ['fields', 3.3850472e-05], ['non-scenic', 4.2983602e-06], ['non-scenic', 4.2734036e-06]]
[['46.8159864, -119.3216662'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.8187431, -119.3233867'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.82547539999999, -119.3034069'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.8530137, -119.331165'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.8535964, -119.3304885'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.8625961, -119.3248581'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.86972429999999, -119.3224726'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.87704369999999, -119.3144369'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.8903713, -119.3237384'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.8970779, -119.323746'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.9050974, -119.3216882'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.9150905, -119.3234608'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.92382809999999, -119.3215171'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.93309, -119.3232095'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.9420937, -119.3230389'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.9488953, -119.3184001'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.9609597, -119.3210929'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.9672013, -119.318274'], ['non-scenic', 9.5863914e-05], ['non-scenic', 3.0016128e-05], ['non-scenic', 6.4273122e-06]]
[['46.97105260000001, -119.3135381'], ['non-scenic', 0.0002094698], ['non-scenic', 1.377561e-05], ['non-scenic', 5.0619687e-06]]
[['46.9741084, -119.307566'], ['non-scenic', 3.8447779e-05], ['non-scenic', 7.1585314e-06], ['water', 5.1802676e-06]]
[['46.97739379999999, -119.3011546'], ['non-scenic', 0.00018174514], ['non-scenic', 1.5546819e-05], ['non-scenic', 4.5393112e-06]]
[['47.02256939999999, -119.3018246'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.02333729999999, -119.3026277'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.0277328, -119.3057475'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.0359267, -119.3137872'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.0417841, -119.3180781'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.0502996, -119.3195354'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.0590212, -119.3211415'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.06797359999999, -119.3172506'], ['non-scenic', 0.0037265879], ['non-scenic', 4.3440876e-05], ['water', 1.4690893e-05]]
[['47.0843626, -119.3219731'], ['non-scenic', 0.00032345744], ['non-scenic', 3.3799515e-05], ['non-scenic', 1.5644186e-05]]
[['47.08623619999999, -119.3215297'], ['sightseeing', 0.00076806179], ['non-scenic', 0.00056783238], ['non-scenic', 0.00011556529]]
