[['47.9739715, -123.4752794'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.3818286, -123.3996794'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.3908275, -123.3995262'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.399856, -123.3993896'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.4219107, -123.4188393'], ['non-scenic', 0.0017180466], ['non-scenic', 5.3519685e-05], ['non-scenic', 1.0567954e-05]]
[['48.4267759, -123.42764'], ['non-scenic', 0.00061345811], ['non-scenic', 0.00027725397], ['non-scenic', 7.0904171e-05]]
[['48.42844059999999, -123.4310572'], ['non-scenic', 0.00031907525], ['non-scenic', 7.8538251e-05], ['non-scenic', 1.7866816e-05]]
[['48.4386985, -123.4302373'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.4463841, -123.4321069'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.453988, -123.4335471'], ['non-scenic', 0.00050019484], ['non-scenic', 7.3253446e-05], ['non-scenic', 5.0887866e-05]]
[['48.4633634, -123.4337365'], ['non-scenic', 0.00025765138], ['non-scenic', 9.9176068e-06], ['non-scenic', 5.4259031e-06]]
[['48.4744495, -123.4316552'], ['non-scenic', 5.0108185e-05], ['nature and woods', 4.7754842e-05], ['nature and woods', 1.5397094e-05]]
[['48.4808785, -123.4345297'], ['nature and woods', 5.2164454e-05], ['nature and woods', 4.2498985e-05], ['nature and woods', 5.872339e-06]]
[['48.49005589999999, -123.4337125'], ['nature and woods', 0.00027595388], ['fields', 0.00023603349], ['nature and woods', 1.241447e-05]]
[['48.4986678, -123.4342178'], ['nature and woods', 4.3646833e-05], ['nature and woods', 3.033465e-05], ['non-scenic', 1.610356e-05]]
[['48.5084363, -123.434523'], ['nature and woods', 7.1132131e-06], ['nature and woods', 6.4621581e-06], ['nature and woods', 2.8674201e-06]]
[['48.5168855, -123.4333745'], ['nature and woods', 3.9481449e-05], ['nature and woods', 1.1910682e-05], ['nature and woods', 4.9524888e-06]]
[['48.5260262, -123.4337625'], ['non-scenic', 1.5801834e-05], ['nature and woods', 1.0367326e-05], ['nature and woods', 1.0811469e-06]]
[['48.5351165, -123.4337949'], ['nature and woods', 3.0379563e-06], ['nature and woods', 2.3374439e-06], ['nature and woods', 1.0720455e-06]]
[['48.5432269, -123.436716'], ['nature and woods', 1.2527255e-05], ['nature and woods', 5.0764606e-06], ['nature and woods', 1.1214156e-06]]
[['48.5534463, -123.4317323'], ['nature and woods', 3.7628492e-05], ['nature and woods', 2.740878e-05], ['nature and woods', 9.532022e-06]]
[['48.5631757, -123.4337211'], ['nature and woods', 7.9099998e-05], ['nature and woods', 5.4117008e-05], ['nature and woods', 3.1909018e-05]]
[['48.5710509, -123.4306665'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.57972609999999, -123.4336991'], ['non-scenic', 4.7719052e-05], ['non-scenic', 3.9892449e-05], ['nature and woods', 4.7793687e-06]]
[['48.5886043, -123.4308013'], ['nature and woods', 1.0606067e-05], ['nature and woods', 4.7235371e-06], ['nature and woods', 2.485918e-06]]
[['48.5978248, -123.4337017'], ['nature and woods', 0.00037146505], ['non-scenic', 3.5879846e-05], ['nature and woods', 4.201203e-06]]
[['48.6069551, -123.4331502'], ['nature and woods', 4.5254783e-05], ['nature and woods', 2.5386722e-05], ['nature and woods', 5.7277889e-06]]
[['48.61643369999999, -123.4335524'], ['nature and woods', 0.00029896174], ['non-scenic', 0.00020531406], ['non-scenic', 2.017631e-05]]
[['48.624633, -123.4361029'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.6340845, -123.4305821'], ['nature and woods', 9.4282055e-05], ['nature and woods', 2.1221143e-05], ['nature and woods', 1.791453e-05]]
[['48.6436001, -123.4366131'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.6553877, -123.4337027'], ['non-scenic', 8.9777204e-05], ['non-scenic', 1.0284821e-05], ['non-scenic', 6.0424172e-06]]
[['48.66134700000001, -123.432405'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.66899290000001, -123.4304142'], ['non-scenic', 1.4333463e-05], ['fields', 1.2344894e-05], ['nature and woods', 7.8255089e-06]]
[['48.6788152, -123.4345814'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.6889673, -123.4343032'], ['non-scenic', 6.5450104e-06], ['nature and woods', 3.6913023e-06], ['nature and woods', 1.3187047e-06]]
[['48.6965171, -123.4340227'], ['nature and woods', 1.382747e-05], ['nature and woods', 5.4497023e-06], ['nature and woods', 4.0699169e-06]]
[['48.7023437, -123.4374454'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.7165238, -123.4354545'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.71990359999999, -123.4289597'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.736054, -123.4344906'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.742142, -123.4333454'], ['nature and woods', 2.9072793e-05], ['nature and woods', 2.6477637e-05], ['nature and woods', 2.8344048e-06]]
[['48.7510448, -123.4337749'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.759858, -123.433753'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.771068, -123.428705'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.7780196, -123.4326447'], ['nature and woods', 1.4968765e-05], ['nature and woods', 4.7731992e-06], ['nature and woods', 4.4548401e-06]]
[['48.78703160000001, -123.4336885'], ['nature and woods', 0.00010614628], ['nature and woods', 2.9682565e-07], ['nature and woods', 1.6140089e-07]]
[['48.7921478, -123.4401376'], ['nature and woods', 5.3452382e-05], ['nature and woods', 1.7102293e-05], ['nature and woods', 1.1535592e-05]]
[['48.8071658, -123.4338357'], ['nature and woods', 7.5800112e-06], ['nature and woods', 5.5520104e-06], ['nature and woods', 3.3857182e-07]]
[['48.811299, -123.433243'], ['nature and woods', 1.2414527e-05], ['nature and woods', 1.9980621e-06], ['nature and woods', 6.569976e-07]]
[['48.84123599999999, -123.426605'], ['nature and woods', 1.1013316e-05], ['non-scenic', 7.9586553e-06], ['nature and woods', 2.9572154e-06]]
[['48.84337319999999, -123.4310772'], ['nature and woods', 3.6050165e-05], ['nature and woods', 3.6528804e-06], ['nature and woods', 1.105601e-06]]
[['48.8494974, -123.4344269'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8561414, -123.4400439'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8589372, -123.4454606'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8628162, -123.4516954'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8987079, -123.4024394'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.9104974, -123.4188868'], ['non-scenic', 1.7252552e-05], ['nature and woods', 1.9723016e-06], ['nature and woods', 1.4078504e-06]]
[['48.91243739999999, -123.423248'], ['nature and woods', 3.0708748e-06], ['nature and woods', 2.4297931e-06], ['nature and woods', 4.5658297e-07]]
[['48.9167381, -123.4303797'], ['nature and woods', 4.2605814e-05], ['nature and woods', 3.434008e-06], ['nature and woods', 3.0645169e-06]]
[['48.91980239999999, -123.437433'], ['nature and woods', 2.0380599e-05], ['nature and woods', 1.8602744e-06], ['nature and woods', 3.0940245e-07]]
[['48.9303779, -123.4348357'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.933635, -123.4400568'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.9355639, -123.4446274'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.20471089999999, -123.421288'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.2281876, -123.4061797'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.2343217, -123.4106264'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.23993429999999, -123.4200284'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.2435538, -123.4248079'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.2577135, -123.4201892'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.2659854, -123.4205286'], ['non-scenic', 3.1210453e-05], ['nature and woods', 5.6184545e-06], ['non-scenic', 3.1076395e-06]]
[['46.2755484, -123.4201725'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.2851671, -123.429749'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.2946381, -123.4203093'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.30821, -123.4220517'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3122892, -123.4200849'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3175376, -123.4174253'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3302398, -123.4212567'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3363063, -123.4189939'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3476607, -123.4209681'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.354883, -123.419508'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3649806, -123.4194376'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.374223, -123.4188611'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.38556579999999, -123.4211504'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.391306, -123.4184414'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.4020464, -123.4195368'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.4109726, -123.4201957'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.419602, -123.4197452'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.4292722, -123.4210539'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.438441, -123.418479'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.4454887, -123.4195608'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.4568553, -123.4211462'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.4636068, -123.4206453'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.4742487, -123.4197345'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.4836159, -123.4179803'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.4917623, -123.4219122'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5042761, -123.4207125'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5098807, -123.4200867'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5212675, -123.4209328'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5242948, -123.4163681'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.54973649999999, -123.4235209'], ['nature and woods', 2.30479e-05], ['non-scenic', 9.6856184e-06], ['non-scenic', 2.0634013e-06]]
[['46.5500269, -123.4217647'], ['non-scenic', 9.7229413e-06], ['nature and woods', 6.6487905e-06], ['nature and woods', 6.051504e-06]]
[['46.5532806, -123.415217'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5657797, -123.4152389'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5733229, -123.4202808'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.58131789999999, -123.4193609'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5910905, -123.4199503'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6010122, -123.4212577'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6084204, -123.4185799'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6172931, -123.4175002'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6275174, -123.422572'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6354965, -123.4196961'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6445346, -123.4212416'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6533513, -123.4201069'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6627429, -123.4195411'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6694326, -123.416404'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6806359, -123.4200721'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6902167, -123.4200214'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.7006707, -123.4193766'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.7076467, -123.4205585'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.716831, -123.4204853'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.7257675, -123.4199381'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.73382549999999, -123.4199755'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.74251109999999, -123.4204316'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.7529228, -123.4204058'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.7625082, -123.4191073'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.7710634, -123.4200107'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.7798522, -123.4198682'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.788814, -123.4182'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.7952902, -123.4221056'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.79535629999999, -123.422413'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.821075, -123.4387833'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.8314696, -123.4318793'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.8389633, -123.4250665'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.84252559999999, -123.4207156'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.8532577, -123.4179945'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.859029, -123.4233993'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.8614579, -123.4278634'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.8878391, -123.416909'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.888396, -123.4197175'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.8979801, -123.4147314'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.9025024, -123.4103155'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.908221, -123.4021628'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.9307977, -123.4199957'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.9308499, -123.4206198'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.9490614, -123.4167587'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.9513429, -123.4193988'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.9575647, -123.4182732'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.970733, -123.4233647'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.9788706, -123.421113'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.9870448, -123.4247568'], ['nature and woods', 0.00037263896], ['nature and woods', 3.0093015e-05], ['nature and woods', 1.0692446e-05]]
[['46.9966876, -123.4203828'], ['non-scenic', 3.7480302e-05], ['non-scenic', 8.7880671e-06], ['non-scenic', 2.7481667e-06]]
[['47.0051895, -123.419998'], ['non-scenic', 9.8164906e-05], ['non-scenic', 7.99884e-05], ['non-scenic', 3.3674085e-05]]
[['47.0133657, -123.4190211'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.0230717, -123.4200269'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.0317496, -123.4229965'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.0415875, -123.4207716'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.045602, -123.4173597'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.0460711, -123.4153936'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
