[['47.017854, -120.7407898'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.1761688, -120.7327719'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.1763117, -120.7334032'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.18441989999999, -120.7295862'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.19411849999999, -120.7302469'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.2042225, -120.7334695'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.2120878, -120.7303674'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.2163873, -120.7414364'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.2186065, -120.7456007'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.2512943, -120.7361186'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.2514386, -120.7343'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.2559102, -120.731679'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.259076, -120.7252956'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.2709968, -120.7528724'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.2870499, -120.7225116'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.288573, -120.7213763'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.30421949999999, -120.7334439'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.3102095, -120.7318552'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.3183156, -120.7322269'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.3341794, -120.7367377'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.3376439, -120.7329802'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.3496363, -120.7311101'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.3577658, -120.7336381'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.3591558, -120.7294626'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.3798858, -120.72114'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.3818985, -120.7227541'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.393687, -120.744647'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.401767, -120.7334679'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.4107071, -120.7360584'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.4184203, -120.732503'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.4231038, -120.7272123'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.4322207, -120.7248816'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.5206403, -120.6907255'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.5207527, -120.6908559'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.52081339999999, -120.6908926'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.5412726, -120.7249877'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.5418764, -120.7365519'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.5419452, -120.7358063'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.543732, -120.7351794'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.5443173, -120.7377111'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.5873548, -120.7075707'], ['nature and woods', 1.4355057e-05], ['nature and woods', 7.8823854e-07], ['nature and woods', 3.7048952e-07]]
[['47.5889262, -120.7088863'], ['nature and woods', 1.398017e-05], ['nature and woods', 4.9024025e-06], ['nature and woods', 4.7562376e-06]]
[['47.5949616, -120.7127998'], ['mountain', 0.00020782796], ['nature and woods', 3.1708323e-06], ['nature and woods', 2.8818899e-06]]
[['47.6017121, -120.715571'], ['nature and woods', 2.2621864e-05], ['nature and woods', 2.8397096e-06], ['nature and woods', 2.2618619e-06]]
[['47.6105908, -120.7184039'], ['non-scenic', 3.0548847e-05], ['non-scenic', 1.3711201e-05], ['nature and woods', 3.2566293e-06]]
[['47.6187282, -120.7239238'], ['water', 0.00029570988], ['non-scenic', 1.0250226e-05], ['non-scenic', 6.599736e-06]]
[['47.627857, -120.7267257'], ['mountain', 0.00030357158], ['non-scenic', 7.2037242e-06], ['nature and woods', 5.9186928e-06]]
[['47.6320516, -120.7272392'], ['non-scenic', 6.9460366e-05], ['non-scenic', 2.4416453e-05], ['non-scenic', 2.3676694e-05]]
[['47.6456071, -120.7235546'], ['water', 0.00018759955], ['non-scenic', 5.13942e-06], ['nature and woods', 1.7451019e-06]]
[['47.6547499, -120.729251'], ['nature and woods', 3.3235548e-05], ['nature and woods', 1.8401649e-06], ['nature and woods', 2.7919634e-07]]
[['47.6627796, -120.7327279'], ['nature and woods', 4.6294674e-05], ['nature and woods', 3.6601141e-06], ['nature and woods', 1.8965791e-06]]
[['47.6713303, -120.7352401'], ['non-scenic', 0.00036366892], ['non-scenic', 0.00010994984], ['non-scenic', 6.7756409e-06]]
[['47.6800412, -120.7345516'], ['nature and woods', 2.6248249e-06], ['non-scenic', 2.289049e-06], ['nature and woods', 1.0261173e-06]]
[['47.6886855, -120.7346626'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.6927147, -120.7384004'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.7082527, -120.7425659'], ['nature and woods', 5.2564092e-06], ['nature and woods', 1.5504263e-06], ['nature and woods', 1.4099304e-06]]
[['47.7172811, -120.738932'], ['nature and woods', 1.9546476e-06], ['nature and woods', 1.6210977e-06], ['nature and woods', 8.952743e-07]]
[['47.7251237, -120.7365223'], ['nature and woods', 8.9547102e-06], ['non-scenic', 4.698627e-06], ['non-scenic', 2.1818048e-06]]
[['47.7344679, -120.7386153'], ['non-scenic', 0.00019420669], ['non-scenic', 2.4558871e-05], ['nature and woods', 1.0983398e-06]]
[['47.7457059, -120.7338802'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.7516079, -120.732991'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.7611072, -120.7335153'], ['nature and woods', 3.1608048e-05], ['nature and woods', 4.0173773e-06], ['nature and woods', 3.9162728e-06]]
[['47.7662171, -120.7268935'], ['non-scenic', 4.8075584e-05], ['nature and woods', 1.4624548e-05], ['non-scenic', 1.2333002e-05]]
[['47.77132779999999, -120.720261'], ['nature and woods', 3.1921325e-05], ['nature and woods', 2.2437982e-06], ['non-scenic', 1.398712e-06]]
[['47.79148989999999, -120.7214985'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.79967020000001, -120.7321282'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.8043913, -120.7322261'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.8167196, -120.7329066'], ['nature and woods', 7.0985679e-06], ['nature and woods', 4.0634604e-06], ['nature and woods', 1.6317688e-06]]
[['47.8249193, -120.7346653'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.83353, -120.7338091'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.8476225, -120.7306823'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.85179040000001, -120.7334981'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.8617447, -120.7345605'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.8688619, -120.7340126'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.8761233, -120.7335482'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.8872456, -120.7333492'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.8940463, -120.7351364'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.9036959, -120.7356011'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.91657499999999, -120.7291876'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.9214056, -120.734321'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.9342832, -120.7293052'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.9409754, -120.7347626'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.9499292, -120.7365633'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.9585333, -120.7320878'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.9659862, -120.7248401'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.9782211, -120.7264617'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.9811071, -120.7228735'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.9951303, -120.7180971'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.9958488, -120.7176999'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.99594039999999, -120.7175643'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.995959, -120.7175113'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.9959668, -120.71748'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.194604, -120.7225651'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.19467830000001, -120.7231017'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.1957671, -120.7339765'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.1957695, -120.7337553'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.1957716, -120.733566'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.195892, -120.7318962'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.1977245, -120.7421657'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.1978007, -120.7424447'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.1994578, -120.7492946'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.32132619999999, -120.6847132'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.32328159999999, -120.6874789'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.33491189999999, -120.7017702'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.3453339, -120.7212833'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.3484286, -120.7239022'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.3550663, -120.7324774'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.361733, -120.7362518'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.36568949999999, -120.7430404'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.368291, -120.747558'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.3718276, -120.7549321'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.3718297, -120.7549382'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.3719184, -120.755203'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.5047337, -120.7281297'], ['water', 1.9190946e-05], ['non-scenic', 2.9692476e-06], ['nature and woods', 6.8713967e-07]]
[['48.5047774, -120.7284863'], ['nature and woods', 1.6277101e-05], ['nature and woods', 1.6226247e-06], ['nature and woods', 3.2570884e-07]]
[['48.5049845, -120.7292977'], ['non-scenic', 4.3702239e-05], ['nature and woods', 6.4933743e-06], ['nature and woods', 2.9783345e-07]]
[['48.5086903, -120.731636'], ['nature and woods', 5.4388802e-06], ['nature and woods', 3.7878027e-07], ['nature and woods', 2.6420133e-07]]
[['48.5170729, -120.7339763'], ['nature and woods', 1.403077e-06], ['nature and woods', 6.5757769e-07], ['nature and woods', 2.8536115e-07]]
[['48.52446550000001, -120.7360209'], ['nature and woods', 6.2653721e-06], ['nature and woods', 1.6588029e-06], ['nature and woods', 5.5143914e-07]]
[['48.5290367, -120.7427315'], ['non-scenic', 5.5659893e-05], ['nature and woods', 3.331367e-05], ['nature and woods', 2.9426027e-07]]
[['48.5322003, -120.7473982'], ['nature and woods', 3.9918115e-05], ['nature and woods', 9.5090212e-07], ['nature and woods', 7.9971068e-07]]
[['48.544346, -120.7608318'], ['nature and woods', 8.8835863e-05], ['nature and woods', 1.1234564e-06], ['nature and woods', 6.557139e-07]]
[['48.557429, -120.7687686'], ['nature and woods', 5.1784064e-06], ['nature and woods', 4.1921987e-07], ['nature and woods', 3.0237223e-07]]
[['48.558554, -120.7693428'], ['non-scenic', 7.6030563e-05], ['nature and woods', 3.9625871e-07], ['nature and woods', 1.024822e-07]]
[['48.5624006, -120.7724196'], ['nature and woods', 2.9924875e-05], ['nature and woods', 1.2410615e-06], ['nature and woods', 3.3532848e-07]]
[['48.5627904, -120.7728885'], ['nature and woods', 2.0289321e-05], ['nature and woods', 6.3488542e-06], ['nature and woods', 1.8727341e-06]]
[['48.5721184, -120.7852213'], ['nature and woods', 1.9704439e-06], ['nature and woods', 1.9056441e-06], ['nature and woods', 6.5385495e-07]]
[['48.6423979, -120.7010028'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.712774, -120.7427183'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.7127853, -120.7426652'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.712826, -120.7425337'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.7137204, -120.7424872'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.7295658, -120.7379472'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.73253949999999, -120.7325738'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.73718350000001, -120.7277717'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.73989100000001, -120.7224309'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.7438186, -120.7134603'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.7903191, -120.7016252'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.79361369999999, -120.7046014'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.79893879999999, -120.7084123'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.80623019999999, -120.7115806'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8126459, -120.7120733'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8377451, -120.7280591'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8400057, -120.7347995'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8401589, -120.7350845'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.840317, -120.7366412'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8659591, -120.6838631'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.923041, -120.7463401'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.92310639999999, -120.7460334'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.9241576, -120.7424854'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.9254757, -120.7391281'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.9306072, -120.7329178'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.93720099999999, -120.7251616'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.9383722, -120.7228851'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.203153, -120.7491431'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.247828, -120.7204364'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.2478337, -120.7202432'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.247844, -120.7197276'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.2502423, -120.7278578'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.25056860000001, -120.7285705'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.2844696, -120.6968586'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.2896966, -120.6995734'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3002709, -120.712797'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.31391929999999, -120.7326931'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3240024, -120.7189681'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.328198, -120.7197724'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3390476, -120.7116295'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3480603, -120.7194209'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3570554, -120.7116014'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3660064, -120.73274'], ['non-scenic', 0.00041057012], ['non-scenic', 1.6157424e-05], ['non-scenic', 7.173292e-06]]
[['46.3752231, -120.7197614'], ['non-scenic', 1.1267394e-05], ['non-scenic', 9.5066907e-06], ['non-scenic', 7.1031832e-06]]
[['46.3824412, -120.7197586'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3900999, -120.7232294'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.4041969, -120.7196299'], ['nature and woods', 0.00042772217], ['non-scenic', 5.9163995e-05], ['non-scenic', 1.2375721e-05]]
[['46.4089928, -120.7214529'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.4201156, -120.7126525'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.4333134, -120.7197434'], ['fields', 9.8064711e-06], ['non-scenic', 4.450123e-06], ['non-scenic', 2.4313636e-06]]
[['46.4333134, -120.7197812'], ['fields', 2.2047278e-05], ['non-scenic', 7.1815612e-06], ['non-scenic', 2.6167859e-06]]
[['46.4478771, -120.7056654'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.4486187, -120.7053838'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.4587949, -120.696383'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.4830826, -120.7213506'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.483217, -120.7197862'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.4833907, -120.7181678'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5067713, -120.7203327'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5101133, -120.7203933'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5209984, -120.7197591'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5209984, -120.7197688'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5366485, -120.7197596'], ['non-scenic', 6.6120519e-05], ['non-scenic', 3.5352445e-05], ['non-scenic', 2.0254918e-05]]
[['46.5440665, -120.718585'], ['nature and woods', 0.00021053781], ['non-scenic', 2.5008922e-05], ['non-scenic', 1.8391343e-05]]
[['46.5550809, -120.7184272'], ['nature and woods', 1.2387427e-05], ['nature and woods', 5.9833355e-06], ['nature and woods', 2.7393453e-06]]
[['46.5639694, -120.7197519'], ['non-scenic', 0.00011400694], ['non-scenic', 5.6156034e-05], ['nature and woods', 3.4029959e-05]]
[['46.5732334, -120.7186735'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
