[['48.5621445, -119.5474781'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.7336929, -119.5515429'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.7421939, -119.5539417'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.7503383, -119.5514907'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.7592519, -119.5489847'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.7698877, -119.5507658'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.7775089, -119.5566979'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.7868034, -119.5555484'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.79505409999999, -119.5636821'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8088156, -119.5552382'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8140718, -119.5547597'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8223792, -119.5551922'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8324376, -119.5556083'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.837436, -119.5501015'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8500346, -119.547096'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8555263, -119.546727'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8698425, -119.5544478'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8745534, -119.556574'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8972418, -119.5533672'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.8995413, -119.5577165'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.9168826, -119.547683'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.9224441, -119.5504075'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.9295581, -119.5565539'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.9399956, -119.5550419'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['48.9485536, -119.5556515'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.2130057, -119.5375288'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.2220324, -119.5372761'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.2310468, -119.5370849'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.2400455, -119.5369289'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.24890329999999, -119.5365175'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.2618132, -119.5376446'], ['nature and woods', 0.00026261547], ['mountain', 0.00021033853], ['non-scenic', 2.104972e-05]]
[['46.2670612, -119.5412419'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.2792246, -119.5406162'], ['sightseeing', 0.00019231548], ['non-scenic', 1.3390128e-05], ['non-scenic', 2.67633e-06]]
[['46.28587719999999, -119.5412531'], ['fields', 0.00020615595], ['non-scenic', 2.722685e-05], ['non-scenic', 1.8003235e-05]]
[['46.2941606, -119.5419096'], ['non-scenic', 0.00025196763], ['non-scenic', 8.5240375e-05], ['fields', 7.9054524e-05]]
[['46.3030773, -119.5405595'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3120857, -119.5405677'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.32085989999999, -119.5397021'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3309948, -119.5389618'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3366793, -119.5479841'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3481378, -119.5315761'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3578959, -119.5391303'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3685815, -119.5416732'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3719879, -119.5363586'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3839882, -119.532994'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3910821, -119.5354782'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.3996716, -119.5430338'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.4040951, -119.5493257'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.4078819, -119.5559453'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.4163743, -119.5648637'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.4576935, -119.5216346'], ['non-scenic', 5.5461143e-05], ['fields', 2.3878776e-05], ['non-scenic', 5.1205561e-06]]
[['46.4605135, -119.52762'], ['non-scenic', 2.5345998e-05], ['non-scenic', 1.6469052e-05], ['non-scenic', 1.8958854e-06]]
[['46.4633791, -119.5337088'], ['non-scenic', 1.746224e-05], ['fields', 1.2051974e-05], ['non-scenic', 3.4502823e-06]]
[['46.4662551, -119.5398149'], ['non-scenic', 1.4213323e-05], ['non-scenic', 8.0942764e-06], ['fields', 7.9811916e-06]]
[['46.4691426, -119.5459592'], ['non-scenic', 3.1122501e-05], ['non-scenic', 2.020506e-05], ['non-scenic', 4.8550514e-06]]
[['46.4866687, -119.5399443'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.48701029999999, -119.5424422'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.4889479, -119.5497079'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5192839, -119.5413532'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5192909, -119.5409885'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5281101, -119.5350125'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5337109, -119.5409366'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5444569, -119.5409977'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5544119, -119.543428'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5640557, -119.538196'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.57721979999999, -119.5409207'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.5773096, -119.5410335'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.59122929999999, -119.5571152'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6018917, -119.547793'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.612407, -119.5428067'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6127519, -119.5403659'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.63552199999999, -119.5410484'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6355222, -119.5409754'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6466845, -119.553361'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6554018, -119.5508929'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6640317, -119.5484335'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6727612, -119.5460699'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6837208, -119.5409548'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6918966, -119.5409822'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.6986184, -119.5403796'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.70892689999999, -119.5404174'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.71473599999999, -119.5457716'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.7251289, -119.5413095'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.7380784, -119.5410002'], ['nature and woods', 2.8479511e-05], ['non-scenic', 4.2713409e-06], ['non-scenic', 2.9843911e-06]]
[['46.73807859999999, -119.5409393'], ['nature and woods', 2.8479511e-05], ['non-scenic', 4.2713409e-06], ['non-scenic', 2.9843911e-06]]
[['46.7475345, -119.5325662'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.76641170000001, -119.5409519'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.7664119, -119.54101'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.7802816, -119.5582631'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.78465689999999, -119.5583025'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.8045815, -119.5431379'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.8048667, -119.5414819'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.80490160000001, -119.5418102'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.8337209, -119.5415111'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.8337463, -119.5409689'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.8389272, -119.5378602'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.8390743, -119.5372002'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.8711886, -119.5410229'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.8771366, -119.5418838'], ['non-scenic', 0.0005749496], ['non-scenic', 1.1828314e-05], ['non-scenic', 2.8342356e-06]]
[['46.88251469999999, -119.5409787'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.89698970000001, -119.5409797'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.9060997, -119.5438925'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.9133023, -119.5410038'], ['non-scenic', 0.00011640117], ['non-scenic', 5.1813346e-05], ['non-scenic', 3.3736236e-05]]
[['46.9240395, -119.5366766'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.933059, -119.5365862'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.94350559999999, -119.5413349'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.9439661, -119.5396372'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['46.9609188, -119.5409784'], ['nature and woods', 4.0374405e-05], ['non-scenic', 1.4033446e-05], ['non-scenic', 2.5506606e-06]]
[['46.9611508, -119.5433292'], ['non-scenic', 2.0799322e-05], ['non-scenic', 1.8273106e-05], ['nature and woods', 9.806944e-06]]
[['46.9781239, -119.5573882'], ['nature and woods', 1.1219356e-05], ['non-scenic', 6.7384881e-06], ['non-scenic', 4.9417208e-06]]
[['46.9870537, -119.5572981'], ['non-scenic', 7.6359265e-06], ['non-scenic', 4.8941292e-06], ['non-scenic', 2.2157303e-06]]
[['46.9959461, -119.5574485'], ['non-scenic', 8.8775205e-06], ['non-scenic', 5.5682412e-06], ['non-scenic', 5.2490532e-06]]
[['47.0053962, -119.5573596'], ['fields', 5.9357671e-06], ['non-scenic', 3.8564003e-06], ['fields', 1.6826949e-06]]
[['47.0144052, -119.5569726'], ['non-scenic', 4.6490622e-06], ['non-scenic', 3.4833511e-06], ['non-scenic', 5.7209888e-07]]
[['47.0231046, -119.55689'], ['non-scenic', 5.611907e-06], ['non-scenic', 1.3936703e-06], ['non-scenic', 1.0522988e-06]]
[['47.0322364, -119.5568294'], ['non-scenic', 4.1992766e-06], ['non-scenic', 3.7290649e-06], ['non-scenic', 1.6997212e-06]]
[['47.0490576, -119.5471931'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.0592293, -119.5562894'], ['fields', 7.3002157e-06], ['non-scenic', 4.5869583e-06], ['non-scenic', 1.5049077e-06]]
[['47.074391, -119.5409233'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.0743914, -119.541004'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.0862221, -119.5559611'], ['fields', 1.2032485e-05], ['non-scenic', 4.0710484e-06], ['non-scenic', 1.197687e-06]]
[['47.1035051, -119.5410045'], ['non-scenic', 1.1078334e-05], ['non-scenic', 7.8565608e-06], ['non-scenic', 7.4456602e-06]]
[['47.1040606, -119.5409798'], ['non-scenic', 1.1692368e-06], ['non-scenic', 6.8242832e-07], ['fields', 4.3669843e-07]]
[['47.1130974, -119.5343353'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.1183934, -119.5409493'], ['fields', 3.9995477e-05], ['fields', 9.0952817e-06], ['fields', 3.2707449e-06]]
[['47.13315919999999, -119.5409828'], ['fields', 2.0605788e-05], ['fields', 1.1728988e-05], ['non-scenic', 1.1015703e-05]]
[['47.13315919999999, -119.5409701'], ['fields', 2.0605788e-05], ['fields', 1.1728988e-05], ['non-scenic', 1.1015703e-05]]
[['47.1478724, -119.5409877'], ['fields', 5.0757503e-06], ['fields', 2.0173596e-07], ['fields', 1.033294e-07]]
[['47.1625777, -119.5409715'], ['water', 3.4291101e-05], ['fields', 1.4246342e-05], ['fields', 8.8973343e-07]]
[['47.1625777, -119.5409883'], ['water', 3.4291101e-05], ['fields', 1.4246342e-05], ['fields', 8.8973343e-07]]
[['47.1759743, -119.5333153'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.18824439999999, -119.5444937'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.1922655, -119.5409486'], ['non-scenic', 0.0029045844], ['non-scenic', 0.00021813643], ['non-scenic', 1.5967556e-05]]
[['47.20309580000001, -119.5436027'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.2116992, -119.5408412'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.2216764, -119.5409925'], ['nature and woods', 2.0578007e-05], ['non-scenic', 7.3452493e-06], ['fields', 5.7705015e-06]]
[['47.2216783, -119.5408026'], ['non-scenic', 1.5357711e-05], ['non-scenic', 1.4764488e-05], ['fields', 3.4345644e-06]]
[['47.2469329, -119.5379868'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.2491824, -119.540969'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.25707920000001, -119.5379864'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.2625241, -119.542396'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.273281, -119.5401917'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.2807593, -119.5460314'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.2998474, -119.5419411'], ['non-scenic', 0.00010981817], ['non-scenic', 3.9952272e-05], ['nature and woods', 1.7613311e-05]]
[['47.3019143, -119.541124'], ['non-scenic', 0.00012035529], ['non-scenic', 1.598095e-05], ['non-scenic', 8.7994122e-06]]
[['47.3108484, -119.5409714'], ['sightseeing', 0.00027454755], ['non-scenic', 0.00020246129], ['non-scenic', 4.2109859e-05]]
[['47.320079, -119.540979'], ['nature and woods', 0.00042617405], ['non-scenic', 7.9520818e-05], ['non-scenic', 2.4516747e-05]]
[['47.3290719, -119.5393136'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.3363327, -119.5378054'], ['non-scenic', 9.007159e-05], ['non-scenic', 5.0078161e-05], ['non-scenic', 8.1614135e-06]]
[['47.3491355, -119.5423993'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.35397330000001, -119.537962'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.3650487, -119.5333155'], ['fields', 0.00030118242], ['fields', 9.8642166e-05], ['nature and woods', 5.5805067e-06]]
[['47.37616509999999, -119.5405614'], ['fields', 0.00069531455], ['non-scenic', 1.0918287e-05], ['non-scenic', 6.0788052e-06]]
[['47.3831129, -119.533413'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.392125, -119.5332236'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.4020987, -119.5334505'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.4099754, -119.5331373'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.4190171, -119.5329567'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.4287238, -119.5405146'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.4344749, -119.5469949'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.4349718, -119.5476593'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.4605172, -119.5528653'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.4661687, -119.5598617'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.4746102, -119.5635324'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.4862897, -119.5139612'], ['non-scenic', 0.00010708216], ['non-scenic', 3.4309815e-05], ['non-scenic', 1.3395506e-05]]
[['47.4951622, -119.5109364'], ['mountain', 0.00023101238], ['non-scenic', 1.4533136e-05], ['non-scenic', 9.2429227e-06]]
[['47.5228687, -119.5463797'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.5275914, -119.5409834'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.5360843, -119.5383492'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.54507710000001, -119.5383713'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.5541206, -119.5330376'], ['non-scenic', 7.9553523e-05], ['fields', 1.361085e-05], ['fields', 8.6670352e-06]]
[['47.56736780000001, -119.5409678'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.56736780000001, -119.5409932'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.5852363, -119.5411076'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.5852402, -119.5408313'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.599612, -119.5409945'], ['non-scenic', 1.9201823e-05], ['non-scenic', 4.7661188e-06], ['fields', 4.103365e-06]]
[['47.6081747, -119.5332286'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.6171318, -119.5344407'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.6269864, -119.5409754'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.6269865, -119.5410197'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.6269866, -119.541064'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.6705918, -119.543395'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.6707225, -119.540912'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.6707452, -119.5410795'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.6807075, -119.5346963'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.6871525, -119.5426921'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.6994984, -119.5409741'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.7070933, -119.534977'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.7160248, -119.534971'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
[['47.7237115, -119.5388914'], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719], ['non-scenic', 0.00011504719]]
